titulo,link,date,REGION
Belo Horizonte - Apartamento Padrão - Copacabana,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sao-joao-batista-venda-nova-1045539748,2023-08-04 14:32:35.032050,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-991725507,2023-08-04 14:32:35.032050,venda_nova
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-3-dormitorios-a-venda-100-m-por-r-495-000-00-leticia-belo-horizonte-m-992103886,2023-08-04 14:32:35.032050,venda_nova
Cobertura no São João Batista,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-nova-2-quartos-2-salas-terraco-churrasqueira-1-vaga-demarcada-no-1040465656,2023-08-04 14:32:35.032050,venda_nova
Apartamento à venda no bairro Rio Branco - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-rio-branco-belo-horizonte-mg-1163073895,2023-08-04 14:32:40.203297,venda_nova
"Apartamento Garden à venda, 100 m² por R$ 270.000,00 - Mantiqueira - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-santa-monica-984691473,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - MANTIQUEIRA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-a-venda-100-m-por-r-270-000-00-mantiqueira-belo-horizonte-mg-1079598344,2023-08-04 14:32:40.203297,venda_nova
Apartamento à Venda - 2 Quartos - 1 Vaga sob pilotis - 60m² - Bairro Letícia - Venda Nova,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1041969492,2023-08-04 14:32:40.203297,venda_nova
"Apartamento com 3 Quartos e 2 banheiros à Venda, 70 m² por R$ 320.000",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-mantiqueira-1080980282,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-sinimbu-998434392,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - Maria Helena,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-sob-pilotis-60m-bairro-leticia-venda-nova-1157227462,2023-08-04 14:32:40.203297,venda_nova
"Cobertura com 2 Quartos à Venda, 100 m² por R$ 309.000",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-bh-piratininga-2-quartos-1-vaga-1136014524,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-3-quartos-e-2-banheiros-a-venda-70-m-por-r-320-000-1121195987,2023-08-04 14:32:40.203297,venda_nova
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-armarios-planejados-bh-piratininga-2-quartos-1-suite-1-vaga-1062335098,2023-08-04 14:32:40.203297,venda_nova
"Apartamento Garden Residencial à venda, Parque Leblon, Belo Horizonte - .",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1038366315,2023-08-04 14:32:40.203297,venda_nova
Belo Horizonte - Apartamento Padrão - Europa,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1019192790,2023-08-04 14:32:40.203297,venda_nova
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-maria-helena-1122759447,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - MANTIQUEIRA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-120-m-3-quartos-2-banheiros-1-suite-2-vagas-copacabana-bh-1039017638,2023-08-04 14:32:40.203297,venda_nova
Cobertura Nova - BH - Santa Mônica - 4 Quartos (1 Suíte) - 2 Vagas - Elevador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-quartos-a-venda-100-m-por-r-309-000-993920568,2023-08-04 14:32:40.203297,venda_nova
Apartamento para venda com 115 metros quadrados com 3 quartos em Jardim Leblon - Belo Hori,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-copacabana-3-quartos-64-m2-1115198642,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1134985549,2023-08-04 14:32:40.203297,venda_nova
Venda Residential / Penthouse Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-jardim-dos-comerciarios-1119325709,2023-08-04 14:32:40.203297,venda_nova
"Linda cobertura, reformada, 3 quartos com suíte",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1026996495,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - Mantiqueira,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-a-venda-47-m-por-r-140-000-00-venda-nova-belo-horizon-1063833227,2023-08-04 14:32:40.203297,venda_nova
"Apartamento à venda, 2 quartos, 1 vaga, Piratininga - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-garden-residencial-a-venda-parque-leblon-belo-horizonte-995143602,2023-08-04 14:32:40.203297,venda_nova
BELO HORIZONTE - Apartamento Padrão - CANDELÁRIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1057324829,2023-08-04 14:32:40.203297,venda_nova
"Apartamento à venda, 2 quartos, 1 suíte, 1 vaga, Maria Helena - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-europa-1173148348,2023-08-04 14:32:40.203297,venda_nova
"Apartamento para Venda em Belo Horizonte, Jardim Leblon, 2 dormitórios, 1 banheiro, 1 vaga",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-e-1-vaga-1125283839,2023-08-04 14:32:40.203297,venda_nova
Apartamento para comprar Rio Branco Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-penthouse-belo-horizonte-mg-1173125841,2023-08-04 14:32:40.203297,venda_nova
Área Privativa 2 quartos 1 vaga Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-2-quartos-1-vaga-rio-branco-1061200073,2023-08-04 14:32:44.748459,venda_nova
"Apartamento para Venda em Belo Horizonte, Rio Branco, 2 dormitórios, 1 banheiro, 2 vagas",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-3-quartos-1-vaga-leblon-1073490385,2023-08-04 14:32:44.748459,venda_nova
"Cobertura com ITBI E REGISTRO GRÁTIS com 2 dormitórios à venda, 88 m² por R$ 340.000 - Rio",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-rio-branco-2-dormitorios-1-banheiro-2-vagas-1004229190,2023-08-04 14:32:44.748459,venda_nova
"Apartamento à venda, 100 m² por R$ 319.000,00 - São João Batista (Venda Nova) - Belo Horiz",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-48-m-por-r-249-000-00-copacabana-belo-horizonte-mg-1046892867,2023-08-04 14:32:44.748459,venda_nova
Apartamento para venda com 53 metros quadrados com 2 quartos em Venda Nova - Belo Horizont,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-itbi-e-registro-gratis-com-2-dormitorios-a-venda-88-m-por-r-340-000-rio-1036852402,2023-08-04 14:32:44.748459,venda_nova
Apartamento para venda tem 59 metros quadrados com 2 quartos,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-68-metros-quadrados-com-2-quartos-em-candelaria-belo-horizont-1093513884,2023-08-04 14:32:44.748459,venda_nova
área Privativa  2 qiartos - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-100-m-por-r-319-000-00-sao-joao-batista-venda-nova-belo-horiz-1173067558,2023-08-04 14:32:44.748459,venda_nova
Cobertura - 2 Quartos - 1 Vaga - Letícia - Venda Nova BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-2-quartos-2-vagas-sob-pilotis-candelaria-belo-horizonte-1154536357,2023-08-04 14:32:44.748459,venda_nova
"Apartamento com 2 Quartos à Venda,50m² por R$ 239.000",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-com-53-metros-quadrados-com-2-quartos-em-venda-nova-belo-horizont-1087807797,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-tipo-3-quartos-a-venda-75-m-por-r-320-000-00-sao-joao-batista-venda-nov-1048738756,2023-08-04 14:32:44.748459,venda_nova
Apartamento à venda no bairro Letícia - Belo Horizonte/MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-59-metros-quadrados-com-2-quartos-1063189258,2023-08-04 14:32:44.748459,venda_nova
"Cobertura alto padrão, com 4 Quartos e 3 banheiros à Venda, 132m² por R$ 650.000 Bairro Sa",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-1-vaga-a-venda-69m2-por-r-320-000-1126331180,2023-08-04 14:32:44.748459,venda_nova
Belo Horizonte - Apartamento Padrão - Copacabana,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-2-qiartos-candelaria-1017477869,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - Copacabana,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-2-quartos-1-vaga-leticia-belo-horizonte-mg-995108731,2023-08-04 14:32:44.748459,venda_nova
Apartamento novo sendo 3 quartos e 1 vaga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-2-quartos-1-vaga-leticia-venda-nova-bh-1124960011,2023-08-04 14:32:44.748459,venda_nova
Venda - AREA PRIVATIVA - RIO BRANCO BELO HORIZONTE MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-dormitorios-a-venda-90-m-por-r-360-000-00-sao-joao-batista-venda-nov-1148343400,2023-08-04 14:32:44.748459,venda_nova
"Área Privativa, 3 quartos, suíte, 1 vaga",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-50m-por-r-239-000-993920740,2023-08-04 14:32:44.748459,venda_nova
Apartamento para comprar Lagoinha Leblon (Venda Nova) Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-piratininga-venda-nova-1078471227,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1122759265,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - Santa Mônica,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-113m-no-jardim-leblon-3-quartos-sendo-1-suite-sala-para-2-ambientes-981593959,2023-08-04 14:32:44.748459,venda_nova
"Cobertura, Nova, 2 quartos à venda, 87 m² por R$ 379.000,00 - Rio Branco - Belo Horizonte/",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-no-bairro-leticia-belo-horizonte-mg-1107107525,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - São João Batista,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-no-coracao-do-rio-branco-com-2-quartos-1107140276,2023-08-04 14:32:44.748459,venda_nova
"Apartamento à venda, 2 quartos, 1 vaga, Copacabana - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-alto-padrao-com-4-quartos-e-3-banheiros-a-venda-132m-por-r-650-000-bairro-sa-1120791166,2023-08-04 14:32:44.748459,venda_nova
APARTAMENTOS PRONTOS PARA MORAR NO MANTIQUEIRA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1111983066,2023-08-04 14:32:44.748459,venda_nova
"Apartamento à Venda - Piratininga, 2 Quartos,  48 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-copacabana-1147220136,2023-08-04 14:32:44.748459,venda_nova
BELO HORIZONTE - Apartamento Padrão - LETÍCIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1023508539,2023-08-04 14:32:49.489965,venda_nova
"Área Privativa Bairro Copacabana 110,17m², 2 quartos, suíte, 2 vagas, área de lazer com pi",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-tem-60-metros-quadrados-com-2-quartos-em-copacabana-belo-horizont-1011955962,2023-08-04 14:32:49.489965,venda_nova
COBERTURAS 3 QUARTOS - CANDELARIA,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-bairro-copacabana-110-17m-2-quartos-suite-2-vagas-area-de-lazer-com-pi-987924637,2023-08-04 14:32:49.489965,venda_nova
"Cobertura à venda, 2 quartos, 1 suíte, 2 vagas, Pampulha - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-quartos-01-vaga-bairro-europa-r-150-000-00-987444638,2023-08-04 14:32:49.489965,venda_nova
"Área privativa à venda, 2 quartos, 1 vaga, 48,00 m² São João Batista - Belo Horizonte/MG- ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/coberturas-3-quartos-candelaria-987826038,2023-08-04 14:32:49.489965,venda_nova
"APARTAMENTO COM 2 DORMITÓRIOS À VENDA, 43 M² POR R$ 230.000,00 - SÃO JOÃO BATISTA (VENDA N",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1132761411,2023-08-04 14:32:49.489965,venda_nova
OPORTUNIDADE: Apartamento 2 qts mais ampla loja  no Bairro PIRATININGA em Belo Horizonte M,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-a-venda-2-quartos-1-suite-2-vagas-pampulha-belo-horizonte-mg-1093095791,2023-08-04 14:32:49.489965,venda_nova
BELO HORIZONTE - Apartamento Padrão - Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1059166756,2023-08-04 14:32:49.489965,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-2-quartos-1-vaga-48-00-m-sao-joao-batista-belo-horizonte-mg-955417127,2023-08-04 14:32:49.489965,venda_nova
BELO HORIZONTE - Apartamento Padrão - Candelária,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-area-privativa-piratininga-venda-nova-belo-horizonte-mg-1008373132,2023-08-04 14:32:49.489965,venda_nova
"Apartamento para Venda em Belo Horizonte, Copacabana, 2 dormitórios, 1 banheiro, 1 vaga",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-dormitorios-venda-43-m-por-r-230-000-00-sao-joao-batista-venda-n-1043467585,2023-08-04 14:32:49.489965,venda_nova
Venda Residential / Apartment Belo Horizonte MG,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/linda-cobertura-com-3-quartos-sendo-1-suite-no-bairro-santa-monica-1049560609,2023-08-04 14:32:49.489965,venda_nova
"Cobertura com 2 Quartos e 1 banheiro à Venda, 100 m² por R$ 229.000",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/oportunidade-apartamento-2-qts-mais-ampla-loja-no-bairro-piratininga-em-belo-horizonte-m-1057666663,2023-08-04 14:32:49.489965,venda_nova
BELO HORIZONTE - Apartamento Padrão - Rio Branco,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-leticia-1172748366,2023-08-04 14:32:49.489965,venda_nova
Apartamento para comprar São João Batista (Venda Nova) Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1095258116,2023-08-04 14:32:49.489965,venda_nova
"Apartamento à Venda - Piratininga, 2 Quartos,  94 m2",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-padrao-candelaria-993908749,2023-08-04 14:32:49.489965,venda_nova
Belo Horizonte - Apartamento Padrão - Candelaria,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1078470861,2023-08-04 14:32:49.489965,venda_nova
Belo Horizonte - Apartamento Padrão - Venda Nova,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-a-venda-sao-joao-batista-2-quartos-45-m2-1172734220,2023-08-04 14:32:49.489965,venda_nova
"Apartamento com Área Privativa para Venda em Belo Horizonte, Candelária, 3 dormitórios, 1 ",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-candelaria-1081887621,2023-08-04 14:32:49.489965,venda_nova
Belo Horizonte - Apartamento Padrão - Candelaria,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamentos-2-quartos-paraunas-987824214,2023-08-04 14:32:49.489965,venda_nova
Belo Horizonte - Apartamento Padrão - Sao Joao Batista (Venda Nova),https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-venda-em-belo-horizonte-copacabana-2-dormitorios-1-banheiro-1-vaga-1045370720,2023-08-04 14:32:49.489965,venda_nova
Belo Horizonte - Apartamento Padrão - Jardim Leblon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-jardim-leblon-1116078709,2023-08-04 14:32:49.489965,venda_nova
BELO HORIZONTE - Apartamento Padrão - Cenáculo,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/venda-residential-apartment-belo-horizonte-mg-1055251835,2023-08-04 14:32:49.489965,venda_nova
"Apartamento à venda, 4 quartos, 1 vaga, Piratininga - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-piratininga-984791246,2023-08-04 14:32:49.489965,venda_nova
"Apartamento, para venda, 3 quartos, suíte, elevador, 2 vagas demarcadas pilotis no São Joã",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-com-2-quartos-e-1-banheiro-a-venda-100-m-por-r-229-000-987352677,2023-08-04 14:32:49.489965,venda_nova
"Apartamento com 2 quartos à venda, 55 m² por R$ 179.000 - Copacabana - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-com-2-quartos-a-venda-55-m-por-r-179-000-copacabana-belo-horizonte-mg-992157360,2023-08-04 14:32:54.651607,venda_nova
"Área privativa à venda, 3 quartos, 1 suíte, 1 vaga, Rio Branco - Belo Horizonte/MG",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-2-qts-i-copacabana-1107147891,2023-08-04 14:32:54.651607,venda_nova
Apartamento para comprar Copacabana Belo Horizonte,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/area-privativa-a-venda-3-quartos-1-suite-1-vaga-rio-branco-belo-horizonte-mg-1052453919,2023-08-04 14:32:54.651607,venda_nova
Belo Horizonte - Apartamento Padrão - Parque Leblon,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/cobertura-2-quartos-a-venda-80-m-por-r-285-000-parque-leblon-belo-horizonte-mg-1048857322,2023-08-04 14:32:54.651607,venda_nova
Apartamento Novo - BH - B. Mantiqueira - 2 qts - 1 Vaga - Elevador,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/apartamento-para-comprar-copacabana-belo-horizonte-1096600366,2023-08-04 14:32:54.651607,venda_nova
BELO HORIZONTE - Apartamento Padrão - Piratininga,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-mantiqueira-1154037276,2023-08-04 14:32:54.651607,venda_nova
"Apartamento, Área Privativa, 2 quartos à venda, 70.60 m² por R$ 249.000,00 - Piratininga (",https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-parque-leblon-1132751579,2023-08-04 14:32:54.651607,venda_nova
EDIFÍCIO JOSÉ FLÁVIO-RIO BRANCO/BH,https://mg.olx.com.br/belo-horizonte-e-regiao/imoveis/belo-horizonte-apartamento-padrao-rio-branco-1107958922,2023-08-04 14:32:54.651607,venda_nova
